project_id,sov_line_id,week_end,labor_hours_w,labor_cost_w,st_hours_w,ot_hours_w,material_cost_w,material_qty_w,pct_complete,total_billed,scheduled_value,description,labor_hours_td,labor_cost_td,material_cost_td,st_hours_td,ot_hours_td,pct_complete_td,total_billed_td,estimated_labor_hours,estimated_labor_cost,estimated_material_cost,productivity_factor,budget_hours_adj,earned_labor_hours_td,earned_labor_cost_td,earned_material_cost_td,labor_burn_mult_cost,labor_burn_mult_hours,material_burn_mult_cost,ot_ratio_td,billing_lag_ratio
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-04-06,116.0,9643.49,112.0,4.0,131063.4,12.0,0.0,0.0,0.0,,628.0,55016.469999999994,607369.28,608.0,20.0,69.9,1682500.0,2280,164350,97500,0.95,2400.0,1677.6000000000001,114880.65000000001,68152.5,0.47890110301429795,0.3743443013827048,8.9119148967388,0.031847133757911074,0.39369138187221375
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-04-13,118.0,9013.26,118.0,0.0,0.0,0.0,0.0,0.0,0.0,,746.0,64029.729999999996,607369.28,726.0,20.0,69.9,1682500.0,2280,164350,97500,0.95,2400.0,1677.6000000000001,114880.65000000001,68152.5,0.5573587022705689,0.4446828803049328,8.9119148967388,0.026809651474494895,0.3990484457652301
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-04-20,120.0,9705.279999999999,112.0,8.0,0.0,0.0,75.8,1825600.0,2408700.0,Controls - DDC/BAS Installation,866.0,73735.01,607369.28,838.0,28.0,75.8,1825600.0,2280,164350,97500,0.95,2400.0,1819.2,124577.3,73905.0,0.5918815867738296,0.47603342128381926,8.218243420607426,0.032332563510355274,0.373085171998247
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-04-27,106.0,9598.08,106.0,0.0,0.0,0.0,0.0,0.0,0.0,,972.0,83333.09,607369.28,944.0,28.0,75.8,1825600.0,2280,164350,97500,0.95,2400.0,1819.2,124577.3,73905.0,0.6689267627408791,0.5343007915564345,8.218243420607426,0.028806584362110282,0.37834266542506556
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-05-04,108.0,9843.34,104.0,4.0,0.0,0.0,0.0,0.0,0.0,,1080.0,93176.43,607369.28,1048.0,32.0,75.8,1825600.0,2280,164350,97500,0.95,2400.0,1819.2,124577.3,73905.0,0.7479406761906,0.5936675461738161,8.218243420607426,0.029629629629602194,0.3837345037248026
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-05-11,94.0,7920.9,88.0,6.0,102657.68,11.0,0.0,0.0,0.0,,1174.0,101097.32999999999,710026.96,1136.0,38.0,75.8,1825600.0,2280,164350,97500,0.95,2400.0,1819.2,124577.3,73905.0,0.8115228857905828,0.6453386103778335,9.60729260537163,0.032367972742732225,0.44430559268185776
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-05-18,78.0,6098.879999999999,70.0,8.0,0.0,0.0,82.7,1992400.0,2408700.0,Controls - DDC/BAS Installation,1252.0,107196.20999999999,710026.96,1206.0,46.0,82.7,1992400.0,2280,164350,97500,0.95,2400.0,1984.8000000000002,135917.45,80632.5,0.7886861473637065,0.6307940346631243,8.80571680153773,0.03674121405747864,0.41017023188114815
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-05-25,32.0,1684.8,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,1284.0,108881.01,710026.96,1238.0,46.0,82.7,1992400.0,2280,164350,97500,0.95,2400.0,1984.8000000000002,135917.45,80632.5,0.8010819067014514,0.6469165659005205,8.80571680153773,0.03582554517131166,0.4110158452118047
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-06-01,38.0,3443.3799999999997,32.0,6.0,84657.9,35.0,0.0,0.0,0.0,,1322.0,112324.39,794684.86,1270.0,52.0,82.7,1992400.0,2280,164350,97500,0.95,2400.0,1984.8000000000002,135917.45,80632.5,0.8264162548664588,0.6660620717449284,9.855639599416985,0.03933434190617297,0.45523451616141314
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-06-08,54.0,4876.879999999999,48.0,6.0,0.0,0.0,0.0,0.0,0.0,,1376.0,117201.26999999999,794684.86,1318.0,58.0,82.7,1992400.0,2280,164350,97500,0.95,2400.0,1984.8000000000002,135917.45,80632.5,0.8622974459865097,0.6932688432080344,9.855639599416985,0.042151162790667045,0.4576822575787992
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-06-15,48.0,3518.96,48.0,0.0,0.0,0.0,88.9,2141500.0,2408700.0,Controls - DDC/BAS Installation,1424.0,120720.23,794684.86,1366.0,58.0,88.9,2141500.0,2280,164350,97500,0.95,2400.0,2133.6,146107.15,86677.5,0.826244506172348,0.6674165729280712,9.168294655475652,0.040730337078623086,0.427459766518795
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-06-22,56.0,5220.5599999999995,48.0,8.0,0.0,0.0,0.0,0.0,0.0,,1480.0,125940.79,794684.86,1414.0,66.0,88.9,2141500.0,2280,164350,97500,0.95,2400.0,2133.6,146107.15,86677.5,0.8619755432913389,0.6936632920881639,9.168294655475652,0.04459459459456446,0.4298975717954703
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-06-29,38.0,3260.14,38.0,0.0,0.0,0.0,0.0,0.0,0.0,,1518.0,129200.93,794684.86,1452.0,66.0,88.9,2141500.0,2280,164350,97500,0.95,2400.0,2133.6,146107.15,86677.5,0.884288893459349,0.711473565803941,9.168294655475652,0.04347826086953657,0.4314199346252625
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-07-06,16.0,1495.9199999999998,16.0,0.0,179908.08,74.0,0.0,0.0,0.0,,1534.0,130696.84999999999,974592.94,1468.0,66.0,88.9,2141500.0,2280,164350,97500,0.95,2400.0,2133.6,146107.15,86677.5,0.8945274067696147,0.7189726284211104,11.243897666637693,0.04302477183830311,0.516128783562923
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-07-13,16.0,1664.2399999999998,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,1550.0,132361.09,974592.94,1484.0,66.0,88.9,2141500.0,2280,164350,97500,0.95,2400.0,2133.6,146107.15,86677.5,0.9059179513117538,0.7264716910382797,11.243897666637693,0.04258064516126285,0.5169059210833525
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-07-20,0.0,0.0,0.0,0.0,0.0,0.0,95.2,2292800.0,2408700.0,Controls - DDC/BAS Installation,1550.0,132361.09,974592.94,1484.0,66.0,95.2,2292800.0,2280,164350,97500,0.95,2400.0,2284.8,156461.2,92820.0,0.8459674986514174,0.6783963585431204,10.499816203404324,0.04258064516126285,0.48279572138869487
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-09-14,0.0,0.0,0.0,0.0,0.0,0.0,95.6,2302000.0,2408700.0,Controls - DDC/BAS Installation,1550.0,132361.09,974592.94,1484.0,66.0,95.6,2302000.0,2280,164350,97500,0.95,2400.0,2294.4,157118.6,93210.0,0.8424278856863487,0.6755578800554936,10.455883918034433,0.04258064516126285,0.48086621633362275
PRJ-2024-001,PRJ-2024-001-SOV-10,2025-10-19,0.0,0.0,0.0,0.0,0.0,0.0,97.6,2352000.0,2408700.0,Controls - DDC/BAS Installation,1550.0,132361.09,974592.94,1484.0,66.0,97.6,2352000.0,2280,164350,97500,0.95,2400.0,2342.4,160405.6,95160.0,0.8251650191763827,0.6617144808740344,10.24162400168127,0.04258064516126285,0.4706437202380951
PRJ-2024-001,PRJ-2024-001-SOV-11,2024-06-23,0.0,0.0,0.0,0.0,0.0,0.0,8.1,129700.0,1604700.0,Controls - Programming & Commissioning,0.0,0.0,0.0,0.0,0.0,8.1,129700.0,1650,119900,67550,0.9,1833.3333333333333,148.5,9711.9,5471.55,0.0,0.0,0.0,0.0,0.0
PRJ-2024-001,PRJ-2024-001-SOV-11,2024-07-21,0.0,0.0,0.0,0.0,0.0,0.0,18.0,288300.0,1604700.0,Controls - Programming & Commissioning,0.0,0.0,0.0,0.0,0.0,18.0,288300.0,1650,119900,67550,0.9,1833.3333333333333,330.0,21582.0,12159.0,0.0,0.0,0.0,0.0,0.0
PRJ-2024-001,PRJ-2024-001-SOV-11,2024-08-25,0.0,0.0,0.0,0.0,0.0,0.0,25.5,409400.0,1604700.0,Controls - Programming & Commissioning,0.0,0.0,0.0,0.0,0.0,25.5,409400.0,1650,119900,67550,0.9,1833.3333333333333,467.5,30574.5,17225.25,0.0,0.0,0.0,0.0,0.0
PRJ-2024-001,PRJ-2024-001-SOV-11,2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0,31.7,508300.0,1604700.0,Controls - Programming & Commissioning,0.0,0.0,0.0,0.0,0.0,31.7,508300.0,1650,119900,67550,0.9,1833.3333333333333,581.1666666666666,38008.3,21413.35,0.0,0.0,0.0,0.0,0.0
PRJ-2024-001,PRJ-2024-001-SOV-11,2024-10-20,0.0,0.0,0.0,0.0,0.0,0.0,37.8,606600.0,1604700.0,Controls - Programming & Commissioning,0.0,0.0,0.0,0.0,0.0,37.8,606600.0,1650,119900,67550,0.9,1833.3333333333333,692.9999999999999,45322.2,25533.899999999998,0.0,0.0,0.0,0.0,0.0
PRJ-2024-001,PRJ-2024-001-SOV-11,2024-11-03,0.0,0.0,0.0,0.0,207732.02,35.0,0.0,0.0,0.0,,0.0,0.0,207732.02,0.0,0.0,37.8,606600.0,1650,119900,67550,0.9,1833.3333333333333,692.9999999999999,45322.2,25533.899999999998,0.0,0.0,8.135538245234448,0.0,0.34245304978569013
PRJ-2024-001,PRJ-2024-001-SOV-11,2024-11-17,0.0,0.0,0.0,0.0,0.0,0.0,44.5,713600.0,1604700.0,Controls - Programming & Commissioning,0.0,0.0,207732.02,0.0,0.0,44.5,713600.0,1650,119900,67550,0.9,1833.3333333333333,815.8333333333333,53355.5,30059.75,0.0,0.0,6.910636981345257,0.0,0.2911042881165915
PRJ-2024-001,PRJ-2024-001-SOV-11,2024-12-22,0.0,0.0,0.0,0.0,0.0,0.0,51.0,819000.0,1604700.0,Controls - Programming & Commissioning,0.0,0.0,207732.02,0.0,0.0,51.0,819000.0,1650,119900,67550,0.9,1833.3333333333333,935.0,61149.0,34450.5,0.0,0.0,6.029869522938534,0.0,0.2536410500610497
PRJ-2024-001,PRJ-2024-001-SOV-11,2024-12-29,0.0,0.0,0.0,0.0,145577.87,46.0,0.0,0.0,0.0,,0.0,0.0,353309.89,0.0,0.0,51.0,819000.0,1650,119900,67550,0.9,1833.3333333333333,935.0,61149.0,34450.5,0.0,0.0,10.255580905937208,0.0,0.4313918070818065
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-01-19,0.0,0.0,0.0,0.0,89003.69,12.0,57.5,922500.0,1604700.0,Controls - Programming & Commissioning,0.0,0.0,442313.57999999996,0.0,0.0,57.5,922500.0,1650,119900,67550,0.9,1833.3333333333333,1054.1666666666665,68942.5,38841.25,0.0,0.0,11.387727737907214,0.0,0.47947271544715386
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-02-09,0.0,0.0,0.0,0.0,170822.7,33.0,0.0,0.0,0.0,,0.0,0.0,613136.28,0.0,0.0,57.5,922500.0,1650,119900,67550,0.9,1833.3333333333333,1054.1666666666665,68942.5,38841.25,0.0,0.0,15.785698966948393,0.0,0.6646463739837392
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,63.9,1024900.0,1604700.0,Controls - Programming & Commissioning,0.0,0.0,613136.28,0.0,0.0,63.9,1024900.0,1650,119900,67550,0.9,1833.3333333333333,1171.5,76616.1,43164.450000000004,0.0,0.0,14.204658694828401,0.0,0.5982401014733139
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-03-02,84.0,8059.48,80.0,4.0,0.0,0.0,0.0,0.0,0.0,,84.0,8059.48,613136.28,80.0,4.0,63.9,1024900.0,1650,119900,67550,0.9,1833.3333333333333,1171.5,76616.1,43164.450000000004,0.10519303384014447,0.07170294494232035,14.204658694828401,0.04761904761848072,0.6061037759781436
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-03-09,120.0,8925.4,112.0,8.0,0.0,0.0,0.0,0.0,0.0,,204.0,16984.879999999997,613136.28,192.0,12.0,63.9,1024900.0,1650,119900,67550,0.9,1833.3333333333333,1171.5,76616.1,43164.450000000004,0.22168813082367508,0.17413572343134945,14.204658694828401,0.05882352941147636,0.6148123329105273
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-03-16,124.0,12049.759999999998,122.0,2.0,0.0,0.0,0.0,0.0,0.0,,328.0,29034.64,613136.28,314.0,14.0,63.9,1024900.0,1650,119900,67550,0.9,1833.3333333333333,1171.5,76616.1,43164.450000000004,0.3789626462323143,0.27998292787001283,14.204658694828401,0.042682926829138164,0.6265693433505702
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-03-23,68.0,6151.36,66.0,2.0,0.0,0.0,69.9,1121800.0,1604700.0,Controls - Programming & Commissioning,396.0,35186.0,613136.28,380.0,16.0,69.9,1121800.0,1650,119900,67550,0.9,1833.3333333333333,1281.5,83810.1,47217.450000000004,0.41983006821373053,0.3090128755362396,12.985374686688651,0.04040404040393838,0.577930361918345
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-03-30,140.0,11767.82,130.0,10.0,0.0,0.0,0.0,0.0,0.0,,536.0,46953.81999999999,613136.28,510.0,26.0,69.9,1121800.0,1650,119900,67550,0.9,1833.3333333333333,1281.5,83810.1,47217.450000000004,0.5602405915277446,0.41825985173592023,12.985374686688651,0.04850746268647667,0.5884204849349255
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-04-06,126.0,10751.189999999999,120.0,6.0,0.0,0.0,0.0,0.0,0.0,,662.0,57705.009999999995,613136.28,630.0,32.0,69.9,1121800.0,1650,119900,67550,0.9,1833.3333333333333,1281.5,83810.1,47217.450000000004,0.6885209539184335,0.5165821303156328,12.985374686688651,0.048338368579987405,0.5980043590657866
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-04-13,152.0,13098.41,146.0,6.0,0.0,0.0,0.0,0.0,0.0,,814.0,70803.42,613136.28,776.0,38.0,69.9,1121800.0,1650,119900,67550,0.9,1833.3333333333333,1281.5,83810.1,47217.450000000004,0.8448077260377824,0.6351931330467147,12.985374686688651,0.04668304668298933,0.6096806026029591
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-04-20,78.0,7026.599999999999,70.0,8.0,0.0,0.0,76.1,1220600.0,1604700.0,Controls - Programming & Commissioning,892.0,77830.01999999999,613136.28,846.0,46.0,76.1,1220600.0,1650,119900,67550,0.9,1833.3333333333333,1395.1666666666665,91243.9,51405.549999999996,0.8529887477409355,0.6393501373785885,11.92743351641969,0.05156950672639959,0.5660874160249054
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-04-27,72.0,6179.219999999999,70.0,2.0,0.0,0.0,0.0,0.0,0.0,,964.0,84009.23999999999,613136.28,916.0,48.0,76.1,1220600.0,1650,119900,67550,0.9,1833.3333333333333,1395.1666666666665,91243.9,51405.549999999996,0.9207107543627472,0.6909568749248423,11.92743351641969,0.0497925311202803,0.5711498607242336
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-05-04,42.0,3614.16,40.0,2.0,0.0,0.0,0.0,0.0,0.0,,1006.0,87623.4,613136.28,956.0,50.0,76.1,1220600.0,1650,119900,67550,0.9,1833.3333333333333,1395.1666666666665,91243.9,51405.549999999996,0.9603206351328586,0.721060805160157,11.92743351641969,0.04970178926436412,0.5741108307389804
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-05-11,92.0,7636.969999999999,90.0,2.0,0.0,0.0,0.0,0.0,0.0,,1098.0,95260.37,613136.28,1046.0,52.0,76.1,1220600.0,1650,119900,67550,0.9,1833.3333333333333,1395.1666666666665,91243.9,51405.549999999996,1.0440190522325212,0.7870027475803701,11.92743351641969,0.047358834244037015,0.5803675651319019
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-05-18,74.0,7350.94,74.0,0.0,0.0,0.0,82.9,1329700.0,1604700.0,Controls - Programming & Commissioning,1172.0,102611.31,613136.28,1120.0,52.0,82.9,1329700.0,1650,119900,67550,0.9,1833.3333333333333,1519.8333333333335,99397.1,55998.950000000004,1.0323370601355468,0.7711371860944591,10.949067437871408,0.044368600682556,0.5382774986839134
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-05-25,78.0,6788.32,78.0,0.0,0.0,0.0,0.0,0.0,0.0,,1250.0,109399.62999999999,613136.28,1198.0,52.0,82.9,1329700.0,1650,119900,67550,0.9,1833.3333333333333,1519.8333333333335,99397.1,55998.950000000004,1.100632010390634,0.8224586029164452,10.949067437871408,0.04159999999996672,0.5433826502218542
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-06-01,64.0,6661.66,56.0,8.0,0.0,0.0,0.0,0.0,0.0,,1314.0,116061.29,613136.28,1254.0,60.0,82.9,1329700.0,1650,119900,67550,0.9,1833.3333333333333,1519.8333333333335,99397.1,55998.950000000004,1.1676526779956238,0.8645684833857673,10.949067437871408,0.04566210045658625,0.5483925471910954
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-06-15,24.0,1964.8799999999999,24.0,0.0,0.0,0.0,88.5,1419900.0,1604700.0,Controls - Programming & Commissioning,1338.0,118026.17,613136.28,1278.0,60.0,88.5,1419900.0,1650,119900,67550,0.9,1833.3333333333333,1622.5,106111.5,59781.75,1.1122844366538864,0.8246533127883977,10.256245091520235,0.04484304932732074,0.5149393971406434
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-06-22,44.0,4133.12,38.0,6.0,0.0,0.0,0.0,0.0,0.0,,1382.0,122159.29,613136.28,1316.0,66.0,88.5,1419900.0,1650,119900,67550,0.9,1833.3333333333333,1622.5,106111.5,59781.75,1.1512351630124806,0.8517719568561777,10.256245091520235,0.04775687409547919,0.5178502500176065
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-06-29,44.0,3462.24,40.0,4.0,0.0,0.0,0.0,0.0,0.0,,1426.0,125621.53,613136.28,1356.0,70.0,88.5,1419900.0,1650,119900,67550,0.9,1833.3333333333333,1622.5,106111.5,59781.75,1.1838634832228252,0.8788906009239575,10.256245091520235,0.049088359046248885,0.5202886189168249
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-07-06,56.0,5456.639999999999,52.0,4.0,62544.4,78.0,0.0,0.0,0.0,,1482.0,131078.16999999998,675680.68,1408.0,74.0,88.5,1419900.0,1650,119900,67550,0.9,1833.3333333333333,1622.5,106111.5,59781.75,1.2352871272199408,0.9134052388284047,11.30245735529637,0.049932523616700454,0.5681800478906962
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-07-13,46.0,3369.7599999999998,42.0,4.0,0.0,0.0,0.0,0.0,0.0,,1528.0,134447.93,675680.68,1450.0,78.0,88.5,1419900.0,1650,119900,67550,0.9,1833.3333333333333,1622.5,106111.5,59781.75,1.2670439113573808,0.9417565485356292,11.30245735529637,0.05104712041881476,0.5705532854426365
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-07-20,46.0,4776.74,42.0,4.0,0.0,0.0,95.3,1528800.0,1604700.0,Controls - Programming & Commissioning,1574.0,139224.66999999998,675680.68,1492.0,82.0,95.3,1528800.0,1650,119900,67550,0.9,1833.3333333333333,1747.1666666666665,114264.7,64375.149999999994,1.2184399031371784,0.9008871506243056,10.495986106439979,0.052096569250284566,0.5330359432234429
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-07-27,28.0,2801.04,24.0,4.0,0.0,0.0,0.0,0.0,0.0,,1602.0,142025.71,675680.68,1516.0,86.0,95.3,1528800.0,1650,119900,67550,0.9,1833.3333333333333,1747.1666666666665,114264.7,64375.149999999994,1.2429535105767464,0.916913097395259,10.495986106439979,0.053682896379492084,0.5348681253270536
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-08-03,24.0,2257.5199999999995,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,1626.0,144283.22999999998,675680.68,1540.0,86.0,95.3,1528800.0,1650,119900,67550,0.9,1833.3333333333333,1747.1666666666665,114264.7,64375.149999999994,1.2627104433827658,0.9306496231989332,10.495986106439979,0.05289052890525653,0.5363447867608578
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-08-10,36.0,3284.0599999999995,30.0,6.0,0.0,0.0,0.0,0.0,0.0,,1662.0,147567.28999999998,675680.68,1570.0,92.0,95.3,1528800.0,1650,119900,67550,0.9,1833.3333333333333,1747.1666666666665,114264.7,64375.149999999994,1.2914512530991522,0.9512544119044447,10.495986106439979,0.05535499398311952,0.5384929160125586
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-08-17,44.0,4856.879999999999,40.0,4.0,0.0,0.0,0.0,0.0,0.0,,1706.0,152424.16999999998,675680.68,1610.0,96.0,95.3,1528800.0,1650,119900,67550,0.9,1833.3333333333333,1747.1666666666665,114264.7,64375.149999999994,1.3339567688008513,0.9764380425445142,10.495986106439979,0.056271981242639935,0.5416698390894816
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-08-24,58.0,5647.589999999999,56.0,2.0,0.0,0.0,0.0,0.0,0.0,,1764.0,158071.75999999998,675680.68,1666.0,98.0,95.3,1528800.0,1650,119900,67550,0.9,1833.3333333333333,1747.1666666666665,114264.7,64375.149999999994,1.3833822694147764,1.0096346465700603,10.495986106439979,0.055555555555524064,0.5453639717425429
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-08-31,74.0,6105.219999999999,70.0,4.0,0.0,0.0,0.0,0.0,0.0,,1838.0,164176.97999999998,675680.68,1736.0,102.0,95.3,1528800.0,1650,119900,67550,0.9,1833.3333333333333,1747.1666666666665,114264.7,64375.149999999994,1.4368127689478776,1.0519889344647229,10.495986106439979,0.05549510337320158,0.5493574437467291
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-09-07,24.0,1813.12,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,1862.0,165990.09999999998,675680.68,1760.0,102.0,95.3,1528800.0,1650,119900,67550,0.9,1833.3333333333333,1747.1666666666665,114264.7,64375.149999999994,1.4526804866244651,1.065725460268397,10.495986106439979,0.05477980665947649,0.5505434196755622
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-09-14,32.0,3313.5199999999995,32.0,0.0,0.0,0.0,95.5,1533100.0,1604700.0,Controls - Programming & Commissioning,1894.0,169303.62,675680.68,1792.0,102.0,95.5,1533100.0,1650,119900,67550,0.9,1833.3333333333333,1750.8333333333333,114504.5,64510.25,1.4785761258291028,1.0817705854348891,10.47400498370398,0.053854276663118344,0.5511605896549472
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-09-21,32.0,2728.08,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,1926.0,172031.69999999998,675680.68,1824.0,102.0,95.5,1533100.0,1650,119900,67550,0.9,1833.3333333333333,1750.8333333333333,114504.5,64510.25,1.502401215672733,1.1000475963820466,10.47400498370398,0.0529595015576049,0.552940043050029
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-09-28,40.0,3282.96,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,1966.0,175314.65999999997,675680.68,1864.0,102.0,95.5,1533100.0,1650,119900,67550,0.9,1833.3333333333333,1750.8333333333333,114504.5,64510.25,1.5310722286023557,1.1228938600659937,10.47400498370398,0.05188199389620962,0.5550814297827927
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-10-05,4.0,209.76,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,1970.0,175524.41999999998,675680.68,1868.0,102.0,95.5,1533100.0,1650,119900,67550,0.9,1833.3333333333333,1750.8333333333333,114504.5,64510.25,1.5329041216720605,1.1251784864343883,10.47400498370398,0.05177664974616661,0.5552182506033524
PRJ-2024-001,PRJ-2024-001-SOV-11,2025-10-19,0.0,0.0,0.0,0.0,0.0,0.0,97.5,1564100.0,1604700.0,Controls - Programming & Commissioning,1970.0,175524.41999999998,675680.68,1868.0,102.0,97.5,1564100.0,1650,119900,67550,0.9,1833.3333333333333,1787.4999999999998,116902.5,65861.25,1.501459934560839,1.1020979020972856,10.259153599422874,0.05177664974616661,0.5442139888753913
PRJ-2024-001,PRJ-2024-001-SOV-12,2024-06-23,0.0,0.0,0.0,0.0,0.0,0.0,7.7,143300.0,1868500.0,Insulation,0.0,0.0,0.0,0.0,0.0,7.7,143300.0,1850,135150,60900,0.85,2176.470588235294,167.58823529411765,10406.55,4689.3,0.0,0.0,0.0,0.0,0.0
PRJ-2024-001,PRJ-2024-001-SOV-12,2024-07-21,0.0,0.0,0.0,0.0,0.0,0.0,18.3,341300.0,1868500.0,Insulation,0.0,0.0,0.0,0.0,0.0,18.3,341300.0,1850,135150,60900,0.85,2176.470588235294,398.29411764705884,24732.45,11144.699999999999,0.0,0.0,0.0,0.0,0.0
PRJ-2024-001,PRJ-2024-001-SOV-12,2024-08-25,0.0,0.0,0.0,0.0,0.0,0.0,25.1,468900.0,1868500.0,Insulation,0.0,0.0,0.0,0.0,0.0,25.1,468900.0,1850,135150,60900,0.85,2176.470588235294,546.2941176470588,33922.65,15285.9,0.0,0.0,0.0,0.0,0.0
PRJ-2024-001,PRJ-2024-001-SOV-12,2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0,30.9,578300.0,1868500.0,Insulation,0.0,0.0,0.0,0.0,0.0,30.9,578300.0,1850,135150,60900,0.85,2176.470588235294,672.5294117647059,41761.35,18818.1,0.0,0.0,0.0,0.0,0.0
PRJ-2024-001,PRJ-2024-001-SOV-12,2024-10-20,0.0,0.0,0.0,0.0,0.0,0.0,37.9,708700.0,1868500.0,Insulation,0.0,0.0,0.0,0.0,0.0,37.9,708700.0,1850,135150,60900,0.85,2176.470588235294,824.8823529411765,51221.85,23081.1,0.0,0.0,0.0,0.0,0.0
PRJ-2024-001,PRJ-2024-001-SOV-12,2024-11-03,0.0,0.0,0.0,0.0,209102.35,337.0,0.0,0.0,0.0,,0.0,0.0,209102.35,0.0,0.0,37.9,708700.0,1850,135150,60900,0.85,2176.470588235294,824.8823529411765,51221.85,23081.1,0.0,0.0,9.059462070698146,0.0,0.29505058557922914
PRJ-2024-001,PRJ-2024-001-SOV-12,2024-11-17,0.0,0.0,0.0,0.0,0.0,0.0,44.6,834100.0,1868500.0,Insulation,0.0,0.0,209102.35,0.0,0.0,44.6,834100.0,1850,135150,60900,0.85,2176.470588235294,970.7058823529412,60276.9,27161.4,0.0,0.0,7.698511490570895,0.0,0.2506921831914635
PRJ-2024-001,PRJ-2024-001-SOV-12,2024-12-22,0.0,0.0,0.0,0.0,0.0,0.0,50.2,937300.0,1868500.0,Insulation,0.0,0.0,209102.35,0.0,0.0,50.2,937300.0,1850,135150,60900,0.85,2176.470588235294,1092.5882352941176,67845.3,30571.8,0.0,0.0,6.839713396005245,0.0,0.22309009922116693
PRJ-2024-001,PRJ-2024-001-SOV-12,2025-01-19,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1065200.0,1868500.0,Insulation,0.0,0.0,209102.35,0.0,0.0,57.0,1065200.0,1850,135150,60900,0.85,2176.470588235294,1240.5882352941176,77035.5,34713.0,0.0,0.0,6.02374758735903,0.0,0.1963033702591061
PRJ-2024-001,PRJ-2024-001-SOV-12,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,63.4,1184200.0,1868500.0,Insulation,0.0,0.0,209102.35,0.0,0.0,63.4,1184200.0,1850,135150,60900,0.85,2176.470588235294,1379.8823529411766,85685.1,38610.6,0.0,0.0,5.415672121127219,0.0,0.17657688735010965
